town,slum,localnbc,pid,townid,nbc,oid_1,sluc,u_id,countyid,name,streetaddress,parceloid,nh_gis_id,displayid,SHAPE__Length,slu,objectid,SHAPE__Area
Portsmouth,,102,0110-0002-0000,178,3,,11,178-33224,8,CamaID: 0110-0002-0000,33 BLOSSOM ST,486842,08178-0110-0002-0000,0110-0002-0000,338.87564575028,11,180727,6277.79829934266
Portsmouth,,204,0101-0065-0000,178,34,,14,178-32877,8,CamaID: 0101-0065-0001,154 SOUTH ST #1,486843,08178-0101-0065-0000,0101-0065-0001,470.841897589844,14,180728,13304.2882253139
Portsmouth,,102,0111-0041-0000,178,3,,11,178-33276,8,CamaID: 0111-0041-0000,34 BLOSSOM ST,486844,08178-0111-0041-0000,0111-0041-0000,327.140493900703,11,180729,5340.89248654143
Portsmouth,,130,0212-0110-0000,178,26,,11,178-28940,8,CamaID: 0212-0110-0000,259 RALEIGH WAY,486845,08178-0212-0110-0000,0212-0110-0000,232.7541117429,11,180730,2293.63621315075
Portsmouth,,130,0212-0110-0001,178,26,,11,178-28989,8,CamaID: 0212-0110-0001,261 RALEIGH WAY,486846,08178-0212-0110-0001,0212-0110-0001,247.428090549117,11,180731,3159.13346233906
Portsmouth,,130,0212-0106-0000,178,26,,11,178-28936,8,CamaID: 0212-0106-0000,217 RALEIGH WAY,486847,08178-0212-0106-0000,0212-0106-0000,513.889833665978,11,180732,10519.6761473473
Portsmouth,,130,0212-0109-0001,178,26,,11,178-50574,8,CamaID: 0212-0109-0001,251 RALEIGH WAY,486848,08178-0212-0109-0001,0212-0109-0001,446.427495271691,11,180733,4698.83554027403
Portsmouth,,130,0212-0111-0000,178,26,,11,178-28941,8,CamaID: 0212-0111-0000,283 CRESCENT WAY,486849,08178-0212-0111-0000,0212-0111-0000,281.562463607275,11,180734,4103.84734621256
Portsmouth,,204,0212-0173-0000,178,34,,14,178-38927,8,CamaID: 0212-0173-0001,44 ALBACORE WAY #A,486850,08178-0212-0173-0000,0212-0173-0001,514.396829749069,14,180735,15162.6346159408
Portsmouth,,130,0212-0108-0000,178,26,,11,178-28938,8,CamaID: 0212-0108-0000,239 RALEIGH WAY,486851,08178-0212-0108-0000,0212-0108-0000,455.114606959196,11,180736,4647.84494270449
Portsmouth,,130,0212-0107-0000,178,26,,11,178-28937,8,CamaID: 0212-0107-0000,229 RALEIGH WAY,486852,08178-0212-0107-0000,0212-0107-0000,454.543904152529,11,180737,4510.69943171567
Portsmouth,,130,0212-0107-0001,178,26,,11,178-54317,8,CamaID: 0212-0107-0001,231 RALEIGH WAY,486853,08178-0212-0107-0001,0212-0107-0001,457.674552311335,11,180738,4596.74047984643
Portsmouth,,130,0212-0109-0000,178,26,,11,178-28939,8,CamaID: 0212-0109-0000,249 RALEIGH WAY,486854,08178-0212-0109-0000,0212-0109-0000,443.834072706181,11,180739,4614.5212774424
Portsmouth,,130,0212-0011-0000,178,26,,11,178-28847,8,CamaID: 0212-0011-0000,20 CONCORD WAY,486855,08178-0212-0011-0000,0212-0011-0000,200.473520835787,11,180740,1929.05542060113
Portsmouth,,103B,0151-0027-0000,178,5,,11,178-34738,8,CamaID: 0151-0027-0000,1195 SOUTH ST,486856,08178-0151-0027-0000,0151-0027-0000,499.559144977065,11,180741,14950.6303616375
Portsmouth,,103B,0151-0026-0000,178,5,,12,178-34737,8,CamaID: 0151-0026-0000,1207 SOUTH ST,486857,08178-0151-0026-0000,0151-0026-0000,406.400066891563,12,180742,7955.60768571006
Portsmouth,,103B,0151-0025-0000,178,5,,11,178-34736,8,CamaID: 0151-0025-0000,1215 SOUTH ST,486858,08178-0151-0025-0000,0151-0025-0000,399.549832283986,11,180743,7516.46379390889
Portsmouth,73,131,0143-0007-0003,178,27,,11,178-34331,8,CamaID: 0143-0007-0003,60 MILL POND WAY,486859,08178-0143-0007-0003,0143-0007-0003,470.776235675428,11-73,180744,11416.3354220513
Portsmouth,,129,0175-0013-0000,178,25,,11,178-35292,8,CamaID: 0175-0013-0000,6 BOYD RD,486860,08178-0175-0013-0000,0175-0013-0000,313.749630945107,11,180745,5729.96257888783
Portsmouth,,128,0209-0021-0000,178,24,,11,178-28744,8,CamaID: 0209-0021-0000,34 BEECHWOOD ST,486861,08178-0209-0021-0000,0209-0021-0000,331.754483367341,11,180746,6656.29558058131
Portsmouth,,128,0209-0020-0000,178,24,,11,178-28743,8,CamaID: 0209-0020-0000,2 BEECHWOOD ST,486862,08178-0209-0020-0000,0209-0020-0000,292.890801024965,11,180747,5079.01406688539
Portsmouth,,104,0168-0016-0000,178,6,,11,178-35210,8,CamaID: 0168-0016-0000,175 MIDDLE RD,486863,08178-0168-0016-0000,0168-0016-0000,310.384453508117,11,180748,5342.15137961536
Portsmouth,,104,0152-0020-0000,178,6,,11,178-34765,8,CamaID: 0152-0020-0000,124 KENSINGTON RD,486864,08178-0152-0020-0000,0152-0020-0000,597.622986706933,11,180749,18731.6140047395
Portsmouth,,103B,0206-0014-0000,178,5,,11,178-28638,8,CamaID: 0206-0014-0000,71 BRACKETT RD,486865,08178-0206-0014-0000,0206-0014-0000,444.404693385009,11,180750,12095.5232217303
Portsmouth,,103A,0112-0023-0000,178,4,,11,178-33299,8,CamaID: 0112-0023-0000,479 RICHARDS AVE,486866,08178-0112-0023-0000,0112-0023-0000,646.554319763818,11,180751,26819.3192305122
Portsmouth,,103A,0112-0024-0000,178,4,,11,178-33300,8,CamaID: 0112-0024-0000,520 SOUTH ST,486867,08178-0112-0024-0000,0112-0024-0000,497.627355053608,11,180752,15045.1347590783
Portsmouth,,103A,0112-0022-0000,178,4,,11,178-33298,8,CamaID: 0112-0022-0000,441 RICHARDS AVE,486868,08178-0112-0022-0000,0112-0022-0000,453.917326177102,11,180753,8439.51964416439
Portsmouth,,,0225-0000-0000,178,,,,,,,,486869,08178-0225-0000-0000,,2686.18520954208,,180754,162881.008081938
Portsmouth,,114,0268-0019-0000,178,14,,11,178-31540,8,CamaID: 0268-0019-0000,316 COOLIDGE DR,486870,08178-0268-0019-0000,0268-0019-0000,509.920153699364,11,180755,14843.3812016153
Portsmouth,,304,0145-0090-0000,178,59,,33,178-37564,8,CamaID: 0145-0090-0000,125 CABOT ST,486871,08178-0145-0090-0000,0145-0090-0000,176.151158476396,33,180756,1917.68083573099
Portsmouth,,206,0168-0018-0000,178,36,,14,178-38930,8,CamaID: 0168-0018-0001,127 MIDDLE RD #A,486872,08178-0168-0018-0000,0168-0018-0001,474.218405962036,14,180757,14024.3427948861
Portsmouth,,119,0290-0001-0000,178,18,,22,178-35967,8,CamaID: 0290-0001-0000,LAFAYETTE RD,486873,08178-0290-0001-0000,0290-0001-0000,4004.80025739977,22,180758,671934.473013363
Portsmouth,,204,0109-0020-0000,178,34,,14,178-33220,8,CamaID: 0109-0020-0001,32 LIVERMORE ST #1,486874,08178-0109-0020-0000,0109-0020-0001,417.407804253288,14,180759,10406.3665187852
Portsmouth,,104,0168-0014-0000,178,6,,11,178-35208,8,CamaID: 0168-0014-0000,199 MIDDLE RD,486875,08178-0168-0014-0000,0168-0014-0000,616.126369650227,11,180760,20861.533727007
Portsmouth,70,111,0204-0005-0000,178,11,,11,178-35308,8,CamaID: 0204-0005-0000,321 LITTLE HARBOR RD,486876,08178-0204-0005-0000,0204-0005-0000,4044.93259341147,11-70,180761,462848.215433994
Portsmouth,,303,0239-0010-0000,178,58,,33,178-35541,8,CamaID: 0239-0010-0000,1976 WOODBURY AVE,486877,08178-0239-0010-0000,0239-0010-0000,767.215140600877,33,180762,36378.0298859856
Portsmouth,,103B,0148-0038-0000,178,5,,11,178-34572,8,CamaID: 0148-0038-0000,635 LINCOLN AVE,486878,08178-0148-0038-0000,0148-0038-0000,605.380188842732,11,180763,18745.9416070436
Portsmouth,73,101,0101-0079-0000,178,2,,11,178-38493,8,CamaID: 0101-0079-0000,540 MARCY ST,486879,08178-0101-0079-0000,0101-0079-0000,349.918189015066,11-73,180764,6894.45384499807
Portsmouth,73,108,0104-0009-0000,178,8,,11,178-33054,8,CamaID: 0104-0009-0000,38 MARCY ST,486880,08178-0104-0009-0000,0104-0009-0000,303.752643351889,11-73,180765,5585.95991208193
Portsmouth,,305,0106-0010-0000,178,60,,57,178-37191,8,CamaID: 0106-0010-0000,10 COMMERCIAL ALY,486881,08178-0106-0010-0000,0106-0010-0000,296.97629742986,57,180766,3235.15877393609
Portsmouth,,305,0106-0030-0000,178,60,,33,178-37236,8,CamaID: 0106-0030-0000,7 COMMERCIAL ALY,486882,08178-0106-0030-0000,0106-0030-0000,148.863873855938,33,180767,1383.03497863216
Portsmouth,,305,0106-0031-0000,178,60,,33,178-37237,8,CamaID: 0106-0031-0000,9 COMMERCIAL ALY,486883,08178-0106-0031-0000,0106-0031-0000,127.368624546691,33,180768,991.512907114879
Portsmouth,,305,0106-0017-0000,178,60,,44,178-37509,8,CamaID: 0106-0017-0001,50 DANIEL ST #1,486884,08178-0106-0017-0000,0106-0017-0001,211.769192811159,44,180769,2688.17237966712
Portsmouth,,305,0106-0020-0000,178,60,,57,178-37231,8,CamaID: 0106-0020-0000,112 PENHALLOW ST,486885,08178-0106-0020-0000,0106-0020-0000,235.766472904803,57,180770,2498.29582302043
Portsmouth,,103B,0148-0022-0002,178,5,,11,178-34597,8,CamaID: 0148-0022-0002,29 MENDUM AVE,486886,08178-0148-0022-0002,0148-0022-0002,370.26306354215,11,180771,7781.90158017342
Portsmouth,,103B,0134-0032-0000,178,5,,11,178-33985,8,CamaID: 0134-0032-0000,31 CHAUNCEY ST,486887,08178-0134-0032-0000,0134-0032-0000,234.190968950045,11,180772,3245.26169799701
Portsmouth,,101,0207-0052-0000,178,2,,11,178-28706,8,CamaID: 0207-0052-0000,19 BALL ST,486888,08178-0207-0052-0000,0207-0052-0000,185.647940026327,11,180773,2048.44951085702
Portsmouth,73,102,0101-0049-0000,178,3,,11,178-32843,8,CamaID: 0101-0049-0000,69 NEW CASTLE AVE,486889,08178-0101-0049-0000,0101-0049-0000,287.73685343636,11-73,180774,4838.52033820619
Portsmouth,,102,0101-0045-0000,178,3,,11,178-32839,8,CamaID: 0101-0045-0000,44 HUMPHREYS CT,486890,08178-0101-0045-0000,0101-0045-0000,367.494957730301,11,180775,8390.69457156853
Portsmouth,73,102,0101-0044-0000,178,3,,11,178-32838,8,CamaID: 0101-0044-0000,22 HUMPHREYS CT,486891,08178-0101-0044-0000,0101-0044-0000,287.579630581115,11-73,180776,4865.32730524016
Portsmouth,,101,0101-0021-0000,178,2,,22,178-32817,8,CamaID: 0101-0021-0000,WALDEN ST,486892,08178-0101-0021-0000,0101-0021-0000,202.068249040303,22,180777,896.162430117261
Portsmouth,70,101,0101-0020-0000,178,2,,11,178-32816,8,CamaID: 0101-0020-0000,18 WALDEN ST,486893,08178-0101-0020-0000,0101-0020-0000,264.808466472099,11-70,180778,3848.11381074009
Portsmouth,70,101,0207-0004-0000,178,2,,11,178-28660,8,CamaID: 0207-0004-0000,379 NEW CASTLE AVE,486894,08178-0207-0004-0000,0207-0004-0000,396.795820403208,11-70,180779,8374.07830858001
Portsmouth,,304,0101-0061-0000,178,59,,27,178-37171,8,CamaID: 0101-0061-0000,SOUTH SCHOOL ST,486895,08178-0101-0061-0000,0101-0061-0000,218.236295544499,27,180780,420.44155161799
Portsmouth,,102,0101-0059-0000,178,3,,11,178-32853,8,CamaID: 0101-0059-0000,38 SOUTH SCHOOL ST,486896,08178-0101-0059-0000,0101-0059-0000,316.426986285322,11,180781,5426.59993109864
Portsmouth,,304,0135-0020-0000,178,59,,57,178-38011,8,CamaID: 0135-0020-0000,504 MIDDLE ST,486897,08178-0135-0020-0000,0135-0020-0000,309.652247665048,57,180782,5424.42932363088
Portsmouth,73,101,0207-0043-0000,178,2,,11,178-28698,8,CamaID: 0207-0043-0000,32 BAYCLIFF RD,486898,08178-0207-0043-0000,0207-0043-0000,335.62888793,11-73,180783,5965.84275817308
Portsmouth,,103B,0134-0033-0000,178,5,,11,178-33986,8,CamaID: 0134-0033-0000,25 CHAUNCEY ST,486899,08178-0134-0033-0000,0134-0033-0000,222.844634920535,11,180784,2835.76224800564
Portsmouth,,103B,0147-0011-0000,178,5,,12,178-34516,8,CamaID: 0147-0011-0000,564 MIDDLE ST,486900,08178-0147-0011-0000,0147-0011-0000,451.541697879798,12,180785,11726.8885535879
Portsmouth,,103B,0135-0019-0000,178,5,,12,178-34030,8,CamaID: 0135-0019-0000,514 MIDDLE ST,486901,08178-0135-0019-0000,0135-0019-0000,318.389762606864,12,180786,4690.83630080655
Portsmouth,,102,0101-0029-0000,178,3,,11,178-32825,8,CamaID: 0101-0029-0000,100 NEW CASTLE AVE,486902,08178-0101-0029-0000,0101-0029-0000,325.374898446578,11,180787,5654.84257274231
Portsmouth,73,102,0101-0028-0000,178,3,,11,178-32824,8,CamaID: 0101-0028-0000,112 NEW CASTLE AVE,486903,08178-0101-0028-0000,0101-0028-0000,326.684715121477,11-73,180788,5698.61181400396
Portsmouth,73,101,0207-0038-0000,178,2,,11,178-28693,8,CamaID: 0207-0038-0000,254 NEW CASTLE AVE,486904,08178-0207-0038-0000,0207-0038-0000,324.505642742077,11-73,180789,6409.98713023205
Portsmouth,73,102,0101-0054-0000,178,3,,11,178-32848,8,CamaID: 0101-0054-0000,127 NEW CASTLE AVE,486905,08178-0101-0054-0000,0101-0054-0000,259.119599002065,11-73,180790,4179.30431468397
Portsmouth,,207,0207-0037-0000,178,37,,14,178-52266,8,CamaID: 0207-0037-0002,272 NEW CASTLE AVE #2,486906,08178-0207-0037-0000,0207-0037-0002,351.739408394707,14,180791,6764.80979849628
Portsmouth,,102,0101-0050-0000,178,3,,11,178-32844,8,CamaID: 0101-0050-0000,77 NEW CASTLE AVE,486907,08178-0101-0050-0000,0101-0050-0000,302.085296054765,11,180792,5441.34515528067
Portsmouth,73,101,0207-0036-0000,178,2,,11,178-28691,8,CamaID: 0207-0036-0000,300 NEW CASTLE AVE,486908,08178-0207-0036-0000,0207-0036-0000,627.112692688504,11-73,180793,17752.7467494347
Portsmouth,73,101,0207-0035-0000,178,2,,11,178-28690,8,CamaID: 0207-0035-0000,320 NEW CASTLE AVE,486909,08178-0207-0035-0000,0207-0035-0000,375.093374357227,11-73,180794,8754.830162358
Portsmouth,,102,0101-0051-0000,178,3,,12,178-32845,8,CamaID: 0101-0051-0000,89 NEW CASTLE AVE,486910,08178-0101-0051-0000,0101-0051-0000,390.433111560862,12,180795,7824.80001412032
Portsmouth,,102,0101-0052-0000,178,3,,12,178-32846,8,CamaID: 0101-0052-0000,99 NEW CASTLE AVE,486911,08178-0101-0052-0000,0101-0052-0000,382.769545026404,12,180796,6952.83430493954
Portsmouth,73,101,0207-0034-0000,178,2,,11,178-28689,8,CamaID: 0207-0034-0000,330 NEW CASTLE AVE,486912,08178-0207-0034-0000,0207-0034-0000,380.847319151541,11-73,180797,9031.41124924624
Portsmouth,73,102,0101-0053-0000,178,3,,11,178-32847,8,CamaID: 0101-0053-0000,111 NEW CASTLE AVE,486913,08178-0101-0053-0000,0101-0053-0000,406.918583595136,11-73,180798,8571.73503303949
Portsmouth,73,101,0101-0056-0000,178,2,,11,178-32850,8,CamaID: 0101-0056-0000,536 MARCY ST,486914,08178-0101-0056-0000,0101-0056-0000,242.439104206267,11-73,180799,3208.55596881733
Portsmouth,,102,0101-0040-0000,178,3,,11,178-32834,8,CamaID: 0101-0040-0000,43 HUMPHREYS CT,486915,08178-0101-0040-0000,0101-0040-0000,200.508850939552,11,180800,2490.93628460344
Portsmouth,,102,0101-0042-0000,178,3,,11,178-32836,8,CamaID: 0101-0042-0000,21 HUMPHREYS CT,486916,08178-0101-0042-0000,0101-0042-0000,186.180814866068,11,180801,2152.59145889632
Portsmouth,73,101,0101-0015-0000,178,2,,11,178-32811,8,CamaID: 0101-0015-0000,24 HOLMES CT,486917,08178-0101-0015-0000,0101-0015-0000,180.829785838811,11-73,180802,1731.66022102892
Portsmouth,,204,0110-0007-0000,178,34,,14,178-33233,8,CamaID: 0110-0007-0001,139 SOUTH ST #A,486918,08178-0110-0007-0000,0110-0007-0001,918.939561446421,14,180803,46778.1201163653
Portsmouth,,130,0212-0108-0001,178,26,,11,178-38442,8,CamaID: 0212-0108-0001,241 RALEIGH WAY,486919,08178-0212-0108-0001,0212-0108-0001,453.058620541085,11,180804,4792.07057675455
Portsmouth,,131,0141-0021-0000,178,27,,11,178-34257,8,CamaID: 0141-0021-0000,383 MAPLEWOOD AVE,486920,08178-0141-0021-0000,0141-0021-0000,569.825838302481,11,180805,11587.7042127289
Portsmouth,,301,0274-0001-000C,178,56,,34,178-35893,8,CamaID: 0274-0001-000C,360 CONSTITUTION AVE,486921,08178-0274-0001-000C,0274-0001-000C,1977.09513750233,34,180806,206289.376618125
Portsmouth,,120,0274-0004-0000,178,19,,11,178-32105,8,CamaID: 0274-0004-0000,875 BANFIELD RD,486922,08178-0274-0004-0000,0274-0004-0000,1871.67996122831,11,180807,207230.917077175
Portsmouth,,120,0265-0001-0000,178,19,,11,178-31510,8,CamaID: 0265-0001-0000,820 BANFIELD RD,486923,08178-0265-0001-0000,0265-0001-0000,862.072646633145,11,180808,45681.144701937
Portsmouth,,301,0267-0014-0000,178,56,,33,178-35824,8,CamaID: 0267-0014-0000,295 WEST RD,486924,08178-0267-0014-0000,0267-0014-0000,1438.49174491662,33,180809,102014.87315142
Portsmouth,,120,0265-002F-0000,178,19,,11,178-31515,8,CamaID: 0265-002F-0000,800 BANFIELD RD,486925,08178-0265-002F-0000,0265-002F-0000,2341.65053651523,11,180810,238355.802235171
Portsmouth,,301,0275-006B-0000,178,56,,34,178-35897,8,CamaID: 0275-006B-0000,300 HERITAGE AVE,486926,08178-0275-006B-0000,0275-006B-0000,1417.22962681299,34,180811,113705.328410413
Portsmouth,,301,0275-0007-0000,178,56,,34,178-35895,8,CamaID: 0275-0007-0000,290 HERITAGE AVE,486927,08178-0275-0007-0000,0275-0007-0000,2242.95371847826,34,180812,214659.720945763
Portsmouth,,115,0269-0050-0000,178,15,,11,178-31675,8,CamaID: 0269-0050-0000,50 FW HARTFORD DR,486928,08178-0269-0050-0000,0269-0050-0000,959.978670049732,11,180813,52868.3920397825
Portsmouth,,301,0273-0008-0000,178,56,,27,178-35872,8,CamaID: 0273-0008-0000,95 CONSTITUTION AVE,486929,08178-0273-0008-0000,0273-0008-0000,889.488861841219,27,180814,50639.5798668181
Portsmouth,,302,0292-0013-0000,178,57,,33,178-35974,8,CamaID: 0292-0013-0000,3002 LAFAYETTE RD,486930,08178-0292-0013-0000,0292-0013-0000,530.360795044616,33,180815,13256.5916929924
Portsmouth,,204,0292-0014-0000,178,34,,14,178-32680,8,CamaID: 0292-0014-000A,2992 LAFAYETTE RD #A,486931,08178-0292-0014-0000,0292-0014-000A,1115.11518044037,14,180816,53138.2586967343
Portsmouth,,302,0292-0015-0000,178,57,,33,178-35975,8,CamaID: 0292-0015-0000,2998 LAFAYETTE RD,486932,08178-0292-0015-0000,0292-0015-0000,773.604886497663,33,180817,37280.3776048748
Portsmouth,,302,0292-0031-0000,178,57,,33,178-35977,8,CamaID: 0292-0031-0000,2968 LAFAYETTE RD,486933,08178-0292-0031-0000,0292-0031-0000,466.522855676399,33,180818,13380.0448990277
Portsmouth,,118,0292-0030-0000,178,17,,12,178-32494,8,CamaID: 0292-0030-0000,61 SUZANNE DR,486934,08178-0292-0030-0000,0292-0030-0000,461.313269503978,12,180819,12982.7528901956
Portsmouth,,,0292-0000-0000,178,,,,,,,,486935,08178-0292-0000-0000,,113.098361551542,,180820,797.586596241638
Portsmouth,,118,0292-0027-0000,178,17,,11,178-32491,8,CamaID: 0292-0027-0000,56 SUZANNE DR,486936,08178-0292-0027-0000,0292-0027-0000,378.029286616562,11,180821,8873.67314589161
Portsmouth,,118,0292-0033-0000,178,17,,11,178-32496,8,CamaID: 0292-0033-0000,35 SUZANNE DR,486937,08178-0292-0033-0000,0292-0033-0000,383.94383415278,11,180822,9113.71461190573
Portsmouth,,118,0292-0071-0000,178,17,,11,178-32534,8,CamaID: 0292-0071-0000,41 SUZANNE DR,486938,08178-0292-0071-0000,0292-0071-0000,440.033456308393,11,180823,11930.6030743068
Portsmouth,,118,0292-0054-0000,178,17,,11,178-32517,8,CamaID: 0292-0054-0000,15 SIMONDS RD,486939,08178-0292-0054-0000,0292-0054-0000,369.498677640054,11,180824,8498.73159023612
Portsmouth,,118,0292-0065-0000,178,17,,11,178-32528,8,CamaID: 0292-0065-0000,10 WALLIS RD,486940,08178-0292-0065-0000,0292-0065-0000,389.501321863415,11,180825,9328.18605678685
Portsmouth,,118,0292-0055-0000,178,17,,11,178-32518,8,CamaID: 0292-0055-0000,11 SIMONDS RD,486941,08178-0292-0055-0000,0292-0055-0000,366.77726927969,11,180826,8385.59367851699
Portsmouth,,118,0292-0056-0000,178,17,,11,178-32519,8,CamaID: 0292-0056-0000,9 SIMONDS RD,486942,08178-0292-0056-0000,0292-0056-0000,368.165806359664,11,180827,8444.43647230534
Portsmouth,,118,0292-0064-0000,178,17,,11,178-32527,8,CamaID: 0292-0064-0000,8 WALLIS RD,486943,08178-0292-0064-0000,0292-0064-0000,395.077139957371,11,180828,9581.47910126584
Portsmouth,,118,0292-0057-0000,178,17,,11,178-32520,8,CamaID: 0292-0057-0000,7 SIMONDS RD,486944,08178-0292-0057-0000,0292-0057-0000,365.878780787152,11,180829,8343.10399386223
Portsmouth,,118,0292-0063-0000,178,17,,11,178-32526,8,CamaID: 0292-0063-0000,6 WALLIS RD,486945,08178-0292-0063-0000,0292-0063-0000,391.188888730113,11,180830,9430.27428667765
Portsmouth,,118,0292-0058-0000,178,17,,11,178-32521,8,CamaID: 0292-0058-0000,5 SIMONDS RD,486946,08178-0292-0058-0000,0292-0058-0000,370.253345465998,11,180831,8529.93746702129
Portsmouth,,118,0292-0059-0000,178,17,,11,178-32522,8,CamaID: 0292-0059-0000,3 SIMONDS RD,486947,08178-0292-0059-0000,0292-0059-0000,365.25002491332,11,180832,8311.9462834493
Portsmouth,,118,0292-0062-0000,178,17,,11,178-32525,8,CamaID: 0292-0062-0000,4 WALLIS RD,486948,08178-0292-0062-0000,0292-0062-0000,398.017912998512,11,180833,9655.7770404636
Portsmouth,,118,0292-0044-0000,178,17,,11,178-32507,8,CamaID: 0292-0044-0000,4 SIMONDS RD,486949,08178-0292-0044-0000,0292-0044-0000,375.56700863252,11,180834,8782.18815640603
Portsmouth,,118,0292-0045-0000,178,17,,11,178-32508,8,CamaID: 0292-0045-0000,6 SIMONDS RD,486950,08178-0292-0045-0000,0292-0045-0000,375.931297310854,11,180835,8800.738358424
Portsmouth,,118,0292-0039-0000,178,17,,11,178-32502,8,CamaID: 0292-0039-0000,23 SUZANNE DR,486951,08178-0292-0039-0000,0292-0039-0000,376.601853883247,11,180836,8822.76630233987
Portsmouth,,118,0292-0046-0000,178,17,,11,178-32509,8,CamaID: 0292-0046-0000,8 SIMONDS RD,486952,08178-0292-0046-0000,0292-0046-0000,376.608593849283,11,180837,8833.21162678439
Portsmouth,,118,0292-0047-0000,178,17,,11,178-32510,8,CamaID: 0292-0047-0000,10 SIMONDS RD,486953,08178-0292-0047-0000,0292-0047-0000,375.607205885959,11,180838,8791.10003993863
Portsmouth,,118,0292-0038-0000,178,17,,11,178-32501,8,CamaID: 0292-0038-0000,25 SUZANNE DR,486954,08178-0292-0038-0000,0292-0038-0000,372.124557057947,11,180839,8623.28279601967
Portsmouth,,118,0292-0037-0000,178,17,,11,178-32500,8,CamaID: 0292-0037-0000,27 SUZANNE DR,486955,08178-0292-0037-0000,0292-0037-0000,374.31019373328,11,180840,8715.49730461697
Portsmouth,,118,0292-0048-0000,178,17,,11,178-32511,8,CamaID: 0292-0048-0000,12 SIMONDS RD,486956,08178-0292-0048-0000,0292-0048-0000,377.709716337635,11,180841,8886.99278031029
Portsmouth,,118,0292-0049-0000,178,17,,11,178-32512,8,CamaID: 0292-0049-0000,14 SIMONDS RD,486957,08178-0292-0049-0000,0292-0049-0000,381.118091338132,11,180842,9041.60505183119
Portsmouth,,118,0292-0036-0000,178,17,,11,178-32499,8,CamaID: 0292-0036-0000,29 SUZANNE DR,486958,08178-0292-0036-0000,0292-0036-0000,375.354238064394,11,180843,8757.18647982659
Portsmouth,,118,0292-0035-0000,178,17,,11,178-32498,8,CamaID: 0292-0035-0000,31 SUZANNE DR,486959,08178-0292-0035-0000,0292-0035-0000,371.274800846695,11,180844,8576.50448080357
Portsmouth,,118,0292-0050-0000,178,17,,11,178-32513,8,CamaID: 0292-0050-0000,16 SIMONDS RD,486960,08178-0292-0050-0000,0292-0050-0000,379.049603039582,11,180845,8951.90066239723
